POI_ID;ADDRESS;"﻿""DESCRIPTION""";NAME;GeoJSON;geo_point_2d
4611;201 CONACHER DR;Playground;MARKERS ACRES PARK SWING SET 2;"{""type"": ""Point"", ""coordinates"": [-76.48946491376022, 44.266767935542234]}";44.2667679355,-76.4894649138
4655;115 CLARENCE ST;Health Centre;QUEEN'S FAMILY HEALTH TEAM;"{""type"": ""Point"", ""coordinates"": [-76.4835496738414, 44.23063628679185]}";44.2306362868,-76.4835496738
1612;731 MONTREAL ST;Tennis Court;BELLE PARK TENNIS COURT;"{""type"": ""Point"", ""coordinates"": [-76.48356195804091, 44.25208002910929]}";44.2520800291,-76.483561958
4669;1479 JOHN COUNTER BV;Health Centre;WILLOW FAMILY PHYSICIANS;"{""type"": ""Point"", ""coordinates"": [-76.5215674037629, 44.25930173353038]}";44.2593017335,-76.5215674038
4621;49 ABERFOYLE RD;Swingset;ABERFOYLE PARK PLAYGROUND 2;"{""type"": ""Point"", ""coordinates"": [-76.51975373098001, 44.2571072010776]}";44.2571072011,-76.519753731
4624;Grenville Cr;Park;MARSHLANDS CONSERVATION AREA TRAILS (NORTH);"{""type"": ""Point"", ""coordinates"": [-76.53558338365244, 44.24343889233052]}";44.2434388923,-76.5355833837
4636;805 CATARAQUI WOODS DR;Baseball Field;CATARAQUI WOODS PARK BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.58091954984813, 44.26505591201192]}";44.265055912,-76.5809195498
4602;300 KING ST W;Pier;GORD EDGAR DOWNIE PIER;"{""type"": ""Point"", ""coordinates"": [-76.50212290622709, 44.220602643317896]}";44.2206026433,-76.5021229062
4675;361 MONTREAL ST;Community Service;EXTEND-A-FAMILY KINGSTON;"{""type"": ""Point"", ""coordinates"": [-76.48724301025071, 44.24140369120457]}";44.2414036912,-76.4872430103
4665;728 MILFORD DR;Health Centre;GOOD DOCTORS WALK IN CLINIC;"{""type"": ""Point"", ""coordinates"": [-76.58058260143791, 44.248287421099725]}";44.2482874211,-76.5805826014
805;85 FIRST AVE;Education Facility;FIRST AVENUE PUBLIC SCHOOL;"{""type"": ""Point"", ""coordinates"": [-76.50214583538856, 44.243312492727945]}";44.2433124927,-76.5021458354
1064;268 OLD QUARRY RD;Park;O'CONNOR PARK;"{""type"": ""Point"", ""coordinates"": [-76.52472738974674, 44.25627577230835]}";44.2562757723,-76.5247273897
1961;1641 PERTH RD;Park;LITTLE CATARAQUI CREEK CONSERVATION AREA;"{""type"": ""Point"", ""coordinates"": [-76.53870355344924, 44.24979862494452]}";44.2497986249,-76.5387035534
127;33 BAGOT ST;Monument;CITY PARK WAR MEMORIAL;"{""type"": ""Point"", ""coordinates"": [-76.48978971910483, 44.22362929739661]}";44.2236292974,-76.4897897191
143;251 MCMAHON AVE;Playground;LORD STRATHCONA PUBLIC SCHOOL PLAYGROUND 2;"{""type"": ""Point"", ""coordinates"": [-76.52323536035273, 44.250676980281234]}";44.2506769803,-76.5232353604
170;900 HENDERSON BLVD;Playground;JIM BEATTIE PARK PLAYGROUND 2;"{""type"": ""Point"", ""coordinates"": [-76.58289714457341, 44.228513038249666]}";44.2285130382,-76.5828971446
179;1030 SUNNYSIDE RD;Playground;CLOVERDALE PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.54742883781722, 44.279106409217256]}";44.2791064092,-76.5474288378
1053;388 MACK ST;Park;ELDER PARK;"{""type"": ""Point"", ""coordinates"": [-76.51250672375383, 44.23343040860679]}";44.2334304086,-76.5125067238
1096;1029 PARKLAND DR;Park;SHANE PARK;"{""type"": ""Point"", ""coordinates"": [-76.62572329808778, 44.259114373681975]}";44.2591143737,-76.6257232981
1104;1812 MACALPINE RD;Park;RIVERWOOD PARK;"{""type"": ""Point"", ""coordinates"": [-76.24738322769899, 44.31030749961759]}";44.3103074996,-76.2473832277
1112;179 RAILWAY ST;Park;TUGWOOD PARK;"{""type"": ""Point"", ""coordinates"": [-76.49518296644166, 44.24835517396129]}";44.248355174,-76.4951829664
212;83 RUNNYMEDE RD;Playground;RUNNYMEDE PARK SWINGSET;"{""type"": ""Point"", ""coordinates"": [-76.53250062957838, 44.237387589332066]}";44.2373875893,-76.5325006296
78;200 KING ST;Monument;TIME STATUE;"{""type"": ""Point"", ""coordinates"": [-76.49868622716122, 44.2222049458183]}";44.2222049458,-76.4986862272
2207;1020 LANCASTER DR;Multi-Use Court;LANCASTER PS MULTI USE COURT;"{""type"": ""Point"", ""coordinates"": [-76.59638502368995, 44.25550956330125]}";44.2555095633,-76.5963850237
282;805 CATARAQUI WOODS DR;Playground;CATARAQUI WOODS PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.58070178419997, 44.26454243332583]}";44.2645424333,-76.5807017842
283;2252 BATTERSEA RD;Playground;GLENBURNIE PUBLIC SCHOOL PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.46046277661422, 44.32082030408749]}";44.3208203041,-76.4604627766
320;1229 CARMIL BLVD;Baseball Field;HIGHGATE PARK BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.60672869199574, 44.24816303921371]}";44.2481630392,-76.606728692
353;196 YONGE ST;Baseball Field;GARRIGAN PARK BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.51928378315858, 44.223023601242026]}";44.2230236012,-76.5192837832
1017;1290 WATERSIDE WY;Park;RIVERS EDGE PARK;"{""type"": ""Point"", ""coordinates"": [-76.45395485630394, 44.272942336738346]}";44.2729423367,-76.4539548563
1893;105 BROCK ST;Parking Lot;HANSON MEMORIAL GARAGE;"{""type"": ""Point"", ""coordinates"": [-76.48328409393685, 44.2310444714229]}";44.2310444714,-76.4832840939
1901;138 QUEEN ST;Parking Lot;SPRINGER MEMORIAL LOT;"{""type"": ""Point"", ""coordinates"": [-76.48478053320747, 44.23258505530147]}";44.2325850553,-76.4847805332
1900;1 KING ST E;Parking Lot;RICHARDSON BEACH LOT;"{""type"": ""Point"", ""coordinates"": [-76.48969234776692, 44.222587397127405]}";44.2225873971,-76.4896923478
2889;382 BAGOT ST;Childcare Programs;C OF K SUMMER PROGRAMS;"{""type"": ""Point"", ""coordinates"": [-76.4845192185332, 44.234411954249595]}";44.2344119542,-76.4845192185
4631;615 MANDARA CT;Playground;WESTBROOK MEADOWS PARK PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.62728915447485, 44.27212547632839]}";44.2721254763,-76.6272891545
4693;57 Baiden St;Community Service;KINGSTON COUNCIL ON AGING;"{""type"": ""Point"", ""coordinates"": [-76.52161743980234, 44.221732887224874]}";44.2217328872,-76.5216174398
1127;19 BUCKINGHAM CRT;Park;BUCKINGHAM PARK;"{""type"": ""Point"", ""coordinates"": [-76.45034023538966, 44.25918931824968]}";44.2591893182,-76.4503402354
562;;Village;SILLSVILLE;"{""type"": ""Point"", ""coordinates"": [-76.91309464013095, 44.14872606289338]}";44.1487260629,-76.9130946401
586;;Village;HALLS MILLS;"{""type"": ""Point"", ""coordinates"": [-76.40401329808252, 45.17803171927796]}";45.1780317193,-76.4040132981
602;;Village;OXFORD MILLS;"{""type"": ""Point"", ""coordinates"": [-75.67601071788002, 44.9660315825353]}";44.9660315825,-75.6760107179
609;;Village;CLARENDON STATION;"{""type"": ""Point"", ""coordinates"": [-76.69457208532188, 44.874403754921005]}";44.8744037549,-76.6945720853
625;;Village;FERNLEIGH;"{""type"": ""Point"", ""coordinates"": [-76.98247014800809, 44.9080337305493]}";44.9080337305,-76.982470148
639;;Village;CHARLESTON;"{""type"": ""Point"", ""coordinates"": [-75.99801503478109, 44.575029643047024]}";44.575029643,-75.9980150348
687;;Village;BREWERS MILLS;"{""type"": ""Point"", ""coordinates"": [-76.30718449005812, 44.413081340191994]}";44.4130813402,-76.3071844901
675;;Village;EASTVIEW;"{""type"": ""Point"", ""coordinates"": [-76.38224650055419, 44.26165141481156]}";44.2616514148,-76.3822465006
983;21 QUEENSTON HTS;Park;QUEENSTON HEIGHTS PARK;"{""type"": ""Point"", ""coordinates"": [-76.45317607675825, 44.23498968860325]}";44.2349896886,-76.4531760768
672;;Village;CENTREVILLE;"{""type"": ""Point"", ""coordinates"": [-76.9035962640028, 44.408953128371394]}";44.4089531284,-76.903596264
674;;Village;RONALDSON;"{""type"": ""Point"", ""coordinates"": [-77.02286217777153, 44.69314929969364]}";44.6931492997,-77.0228621778
1169;205 DOUGLAS AVE;Park;CHAMPLAIN PARK;"{""type"": ""Point"", ""coordinates"": [-76.50445379550607, 44.25387767299354]}";44.253877673,-76.5044537955
4650;190 WELBORNE AVE;Running Track;WELBORNE PUBLIC SCHOOL TRACK;"{""type"": ""Point"", ""coordinates"": [-76.57898366948415, 44.2218188300017]}";44.22181883,-76.5789836695
3559;27 TOWER ST;Communication Tower;KINGSTON CENTRAL WATER TOWER CELL TOWER;"{""type"": ""Point"", ""coordinates"": [-76.5067638241644, 44.240407755021266]}";44.240407755,-76.5067638242
3189;;Communication Tower;MIDDLE RD CELL TOWER;"{""type"": ""Point"", ""coordinates"": [-76.40912119709066, 44.292277314796344]}";44.2922773148,-76.4091211971
2432;2931 2 HWY;Park;GRASS CREEK PARK (EXPANSION AREA);"{""type"": ""Point"", ""coordinates"": [-76.31617160989296, 44.29328565490424]}";44.2932856549,-76.3161716099
1148;412 RIDEAU ST;Park;OPTIMIST BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.48546660287647, 44.242519685270366]}";44.2425196853,-76.4854666029
4109;1951 Westbrook Rd;Solar Farm;1951 SOLAR FARM;"{""type"": ""Point"", ""coordinates"": [-76.62607261058643, 44.303947654974465]}";44.303947655,-76.6260726106
421;52 NOTCH HILL RD;Basketball Court;SILAS STEVENS PARKETTE BASKETBALL;"{""type"": ""Point"", ""coordinates"": [-76.53129626131536, 44.23783374602113]}";44.237833746,-76.5312962613
4615;303 YORK ST;Memorial;MEMORIAL CENTRE MONUMENT;"{""type"": ""Point"", ""coordinates"": [-76.49911635400679, 44.238901948353586]}";44.2389019484,-76.499116354
4714;120 NORMAN ROGERS DR;Playground;CENTENNIAL PUBLIC SCHOOL PLAYGROUND 2;"{""type"": ""Point"", ""coordinates"": [-76.51998282115791, 44.231084007598945]}";44.2310840076,-76.5199828212
4722;550 ARAGON RD;Playground;HEMLOCK DOWNS PARK SWINGSET 1;"{""type"": ""Point"", ""coordinates"": [-76.46273254680321, 44.30636782488984]}";44.3063678249,-76.4627325468
4723;550 ARAGON RD;Playground;HEMLOCK DOWNS PARK SWINGSET 2;"{""type"": ""Point"", ""coordinates"": [-76.46242754743857, 44.30644200068742]}";44.3064420007,-76.4624275474
4724;90 WILEY ST;Playground;J.G. SIMCOE PS PLAYGROUND 2;"{""type"": ""Point"", ""coordinates"": [-76.4903969623986, 44.2603369293481]}";44.2603369293,-76.4903969624
4749;4075 BATH RD;Playground;COLLINS BAY PUBLIC SCHOOL PLAYGROUND 2;"{""type"": ""Point"", ""coordinates"": [-76.61115601003144, 44.24148767802985]}";44.241487678,-76.61115601
871;446 COLLEGE ST;Place of Worship;CHURCH OF CHRIST - KINGSTON;"{""type"": ""Point"", ""coordinates"": [-76.51072404780071, 44.236870899528746]}";44.2368708995,-76.5107240478
3545;32 GEORGE ST;Queen's University;MUSEUM OF HEALTH CARE;"{""type"": ""Point"", ""coordinates"": [-76.49239296428138, 44.223749424529636]}";44.2237494245,-76.4923929643
3541;GEORGE ST;Queen's University;GIDRU;"{""type"": ""Point"", ""coordinates"": [-76.49232017271302, 44.22404122607244]}";44.2240412261,-76.4923201727
454;750 INNOVATION DR;Soccer Field;J. MACHEN SPORTS FIELDS;"{""type"": ""Point"", ""coordinates"": [-76.4334457445859, 44.2734843170416]}";44.273484317,-76.4334457446
3013;;Energy Distribution;ELECTRICAL SUBSTATION;"{""type"": ""Point"", ""coordinates"": [-76.43782239119182, 44.240783898792685]}";44.2407838988,-76.4378223912
3475;794 HWY 2;;EXECUTIVE INN & SUITES;"{""type"": ""Point"", ""coordinates"": [-76.42972210032136, 44.242979932741065]}";44.2429799327,-76.4297221003
1640;140 RIDEAU ST;Pickleball Court;RIVERVIEW PARK PICKLEBALL COURTS;"{""type"": ""Point"", ""coordinates"": [-76.48307070614403, 44.237485268569934]}";44.2374852686,-76.4830707061
140;51 VIRGINIA ST;Playground;ECOLE REMI-GAULIN PLAYGROUND 1;"{""type"": ""Point"", ""coordinates"": [-76.48725020605787, 44.26901913036998]}";44.2690191304,-76.4872502061
200;32 ADELAIDE ST;Playground;FRONTENAC SCHOOL PARKETTE PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.49342704215807, 44.24033162844246]}";44.2403316284,-76.4934270422
3209;1350 GARDINERS RD;Track & Field;INVISTA THROWING FIELD;"{""type"": ""Point"", ""coordinates"": [-76.56831040738935, 44.27396817679253]}";44.2739681768,-76.5683104074
369;85 FIRST AVE;Baseball Field;FIRST AVENUE PUBLIC SCHOOL BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.5021793350253, 44.24386223225627]}";44.2438622323,-76.502179335
374;2100 UNITY RD;Baseball Field;ELGINBURG PUBLIC SCHOOL BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.54076559146272, 44.319633593606895]}";44.3196335936,-76.5407655915
241;1280 COVERDALE DR;Playground;ROTARY PARK PLAYGROUND 1;"{""type"": ""Point"", ""coordinates"": [-76.60577153291887, 44.23787358378556]}";44.2378735838,-76.6057715329
271;90 WILEY ST;Playground;J G SIMCOE PUBLIC SCHOOL PLAYGROUND 1;"{""type"": ""Point"", ""coordinates"": [-76.4900593132197, 44.25952833041811]}";44.2595283304,-76.4900593132
4741;153 ROBERT WALLACE DR;Playground;POLSON PARK PUBLIC SCHOOL PLAYGROUND;"{""type"": ""Point"", ""coordinates"": [-76.53080029517821, 44.23561749084389]}";44.2356174908,-76.5308002952
1843;250 PALACE RD;Ambulance Station;FRONTENAC PARAMEDIC SERVICES STATION 1;"{""type"": ""Point"", ""coordinates"": [-76.51390990933369, 44.23132187752618]}";44.2313218775,-76.5139099093
962;201 CONACHER DR;Park;MARKERS ACRES PARK;"{""type"": ""Point"", ""coordinates"": [-76.48993714660594, 44.266492735473605]}";44.2664927355,-76.4899371466
982;412 RIDEAU ST;Park;KATINGS SOCCER FIELDS;"{""type"": ""Point"", ""coordinates"": [-76.4854782771329, 44.243791269585984]}";44.2437912696,-76.4854782771
2814;623 KING ST;Historic Site;PORTSMOUTH TOWNHALL;"{""type"": ""Point"", ""coordinates"": [-76.51675503502672, 44.221122250695984]}";44.2211222507,-76.516755035
3194;243 KING ST E;Parking Lot;EMPIRE LIFE INSURANCE;"{""type"": ""Point"", ""coordinates"": [-76.48272901870875, 44.22827850489249]}";44.2282785049,-76.4827290187
2872;863 PRINCESS ST SUITE 301;Radio Station;KIX (COUNTRY) 93.5 FM;"{""type"": ""Point"", ""coordinates"": [-76.50969124531508, 44.2407003056043]}";44.2407003056,-76.5096912453
1038;121 MEDLEY CRT;Park;100 FOOT PARK;"{""type"": ""Point"", ""coordinates"": [-76.46245783941801, 44.25299332280694]}";44.2529933228,-76.4624578394
1146;55 WINDFIELD CRES;Park;BONNY PARK;"{""type"": ""Point"", ""coordinates"": [-76.45687373977974, 44.25690732212323]}";44.2569073221,-76.4568737398
1663;128 QUEEN'S CRES;Queen's University;LEONARD HALL;"{""type"": ""Point"", ""coordinates"": [-76.50068232400807, 44.22439634345107]}";44.2243963435,-76.500682324
1680;175 STUART ST;Queen's University;CHOWN HALL;"{""type"": ""Point"", ""coordinates"": [-76.49700516079528, 44.22423341160757]}";44.2242334116,-76.4970051608
925;541 DAYS RD;Place of Worship;KINGSWAY OUTREACH CENTRE;"{""type"": ""Point"", ""coordinates"": [-76.57192389347071, 44.23896202810649]}";44.2389620281,-76.5719238935
758;199 WILSON ST;Washroom;SHANNON PARK A&B WASHROOM;"{""type"": ""Point"", ""coordinates"": [-76.48527468582003, 44.26329419934689]}";44.2632941993,-76.4852746858
765;900 HENDERSON BLVD;Washroom;JIM BEATTIE PARK WASHROOM;"{""type"": ""Point"", ""coordinates"": [-76.58257756107467, 44.228100589880015]}";44.2281005899,-76.5825775611
767;1280 COVERDALE DR;Washroom;ROTARY PARK WASHROOM;"{""type"": ""Point"", ""coordinates"": [-76.60622779050455, 44.23762234559801]}";44.2376223456,-76.6062277905
1662;218 BARRIE ST;Queen's University;MACGILLIVRAY-BROWN HALL;"{""type"": ""Point"", ""coordinates"": [-76.49119907874642, 44.22924947371579]}";44.2292494737,-76.4911990787
492;755 BAYRIDGE DR;Soccer Field;BAYRIDGE PARK SOCCER FIELD 2;"{""type"": ""Point"", ""coordinates"": [-76.59245439724909, 44.24748996262257]}";44.2474899626,-76.5924543972
38;1025 LEN BIRCHALL WAY;Golf Course;THE LANDINGS GOLF COURSE;"{""type"": ""Point"", ""coordinates"": [-76.5919294867263, 44.22047419340863]}";44.2204741934,-76.5919294867
511;773 HWY 15;Soccer Field;LA SALLE HS FOOTBALL FIELD 1;"{""type"": ""Point"", ""coordinates"": [-76.45614275935027, 44.25317528461871]}";44.2531752846,-76.4561427594
526;83 RUNNYMEDE RD;Soccer Field;MCCULLOUGH SOCCER FIELD (WEST);"{""type"": ""Point"", ""coordinates"": [-76.53175950149382, 44.23648706457693]}";44.2364870646,-76.5317595015
532;190 WELBORNE AVE;Soccer Field;WELBORNE PUBLIC SCHOOL SOCCER FIELD;"{""type"": ""Point"", ""coordinates"": [-76.57860590225148, 44.221746829286175]}";44.2217468293,-76.5786059023
1862;SHEILA CT;Trail Access;GREENWOOD PARK TRAIL;"{""type"": ""Point"", ""coordinates"": [-76.45175802130551, 44.26763229820462]}";44.2676322982,-76.4517580213
86;225 ONTARIO ST;Monument;CONFDERATION PARK SCULPTURE (ATLANTIS);"{""type"": ""Point"", ""coordinates"": [-76.47940907920575, 44.229699058614436]}";44.2296990586,-76.4794090792
557;1174 ITALIA LANE;Soccer Field;ITALO-CANADIAN CLUB SOCCER FIELD;"{""type"": ""Point"", ""coordinates"": [-76.48335651350304, 44.2774002931259]}";44.2774002931,-76.4833565135
574;;Village;MURVALE;"{""type"": ""Point"", ""coordinates"": [-76.65192487157267, 44.359717183585815]}";44.3597171836,-76.6519248716
581;;Village;WAGERVILLE;"{""type"": ""Point"", ""coordinates"": [-76.80327433116378, 44.64178506895857]}";44.641785069,-76.8032743312
583;;Village;WASHBURN;"{""type"": ""Point"", ""coordinates"": [-76.32389237383214, 44.387320450226134]}";44.3873204502,-76.3238923738
587;;Village;DESMOND;"{""type"": ""Point"", ""coordinates"": [-76.84243606334759, 44.39574251939795]}";44.3957425194,-76.8424360633
590;;Village;ELPHIN;"{""type"": ""Point"", ""coordinates"": [-76.61701330461881, 44.92303327495693]}";44.923033275,-76.6170133046
593;;Village;PARHAM;"{""type"": ""Point"", ""coordinates"": [-76.71408711478998, 44.65574490079478]}";44.6557449008,-76.7140871148
611;;Village;KALADAR;"{""type"": ""Point"", ""coordinates"": [-77.12532153639881, 44.6474516105321]}";44.6474516105,-77.1253215364
618;;Village;CARLETON PLACE;"{""type"": ""Point"", ""coordinates"": [-76.14701468572582, 45.14103210109141]}";45.1410321011,-76.1470146857
621;;Village;BUTTERNUT BAY;"{""type"": ""Point"", ""coordinates"": [-75.78301123393318, 44.5200301657412]}";44.5200301657,-75.7830112339
624;;Village;OSO;"{""type"": ""Point"", ""coordinates"": [-76.68672238157048, 44.81609360591822]}";44.8160936059,-76.6867223816
629;;Village;ALMONT;"{""type"": ""Point"", ""coordinates"": [-76.19701403273262, 45.227031727913555]}";45.2270317279,-76.1970140327
646;;Village;HAYBURN;"{""type"": ""Point"", ""coordinates"": [-76.95577861614683, 44.14571593388898]}";44.1457159339,-76.9557786161
336;1388 WOODFIELD CRES;Baseball Field;WESTBROOK PARK BASEBALL FIELD;"{""type"": ""Point"", ""coordinates"": [-76.61956737545218, 44.27064695974424]}";44.2706469597,-76.6195673755
418;40 COMPTON ST;Basketball;HEADWAY PARK BASKETBALL;"{""type"": ""Point"", ""coordinates"": [-76.48942300121722, 44.26345678438887]}";44.2634567844,-76.4894230012
986;215 GREEN BAY RD;Park;GREEN BAY WALKWAY;"{""type"": ""Point"", ""coordinates"": [-76.46395920711348, 44.240548616264995]}";44.2405486163,-76.4639592071
63;33 BAGOT ST;Monument;SJA MACDONALD CANON 2;"{""type"": ""Point"", ""coordinates"": [-76.48669733939388, 44.22487315965]}";44.2248731597,-76.4866973394
394;1030 SUNNYSIDE RD;Arena;CATARAQUI COMMUNITY CENTRE;"{""type"": ""Point"", ""coordinates"": [-76.55115579175074, 44.279755100492245]}";44.2797551005,-76.5511557918
400;1180 WOODBINE RD;BMX Track;WOODBINE PARK BMX TRACK;"{""type"": ""Point"", ""coordinates"": [-76.60526625763477, 44.260452223794935]}";44.2604522238,-76.6052662576
671;;Village;COLEBROOK;"{""type"": ""Point"", ""coordinates"": [-76.77342309094097, 44.38717557897738]}";44.387175579,-76.7734230909
673;;Village;TICHBORNE;"{""type"": ""Point"", ""coordinates"": [-76.67620259191747, 44.66506011195812]}";44.665060112,-76.6762025919
689;;Village;FRANKVILLE;"{""type"": ""Point"", ""coordinates"": [-75.96201463926049, 44.72103016575784]}";44.7210301658,-75.9620146393
726;;Village;SANDHURST;"{""type"": ""Point"", ""coordinates"": [-76.87542133706188, 44.13281056905803]}";44.1328105691,-76.8754213371
727;;Village;HARLOWE;"{""type"": ""Point"", ""coordinates"": [-77.07560429267805, 44.798404493331226]}";44.7984044933,-77.0756042927
738;1 CENTRE ST;Ferry Dock;WOLFE ISLAND FERRY DOCK (SUMMER);"{""type"": ""Point"", ""coordinates"": [-76.44078353852919, 44.19445688477283]}";44.1944568848,-76.4407835385
